,Unnamed: 0,algorithm,num_nodes,ratio_fraction,domain_size,sample_size,trial,time,equiv,precision,recall,f1,pure,structural
616,616,GHC,5,1.7,3,250,0,0.0103728771209716,False,1.0,0.8,0.888888888888889,1,2
617,617,FCI,5,1.7,3,250,0,0.0017852783203125,False,0.0,0.0,0.0,0,0
618,618,MIIC,5,1.7,3,250,1,0.0012140274047851,False,1.0,0.25,0.4,3,3
619,619,GHC,5,1.7,3,250,1,0.0090470314025878,False,1.0,0.25,0.4,3,3
620,620,FCI,5,1.7,3,250,1,0.0009942054748535,False,0.0,0.0,0.0,0,0
621,621,MIIC,5,1.7,3,250,2,0.0014238357543945,False,1.0,0.6,0.7499999999999999,2,3
622,622,GHC,5,1.7,3,250,2,0.0093660354614257,False,1.0,0.6,0.7499999999999999,2,3
623,623,FCI,5,1.7,3,250,2,0.0015990734100341,False,1.0,0.6,0.7499999999999999,2,3
624,624,MIIC,5,1.7,3,250,3,0.0015070438385009,False,1.0,0.5,0.6666666666666666,3,5
625,625,GHC,5,1.7,3,250,3,0.0092811584472656,False,1.0,0.5,0.6666666666666666,3,3
626,626,FCI,5,1.7,3,250,3,0.0019738674163818,False,0.0,0.0,0.0,0,0
627,627,MIIC,5,1.7,3,250,4,0.001188039779663,False,1.0,0.25,0.4,3,3
628,628,GHC,5,1.7,3,250,4,0.008462905883789,False,1.0,0.25,0.4,3,3
629,629,FCI,5,1.7,3,250,4,0.0006971359252929,False,1.0,0.25,0.4,3,3
630,630,MIIC,5,1.7,3,500,0,0.0018501281738281,False,1.0,1.0,1.0,0,3
631,631,GHC,5,1.7,3,500,0,0.0103468894958496,False,0.8,0.8,0.8000000000000002,2,6
632,632,FCI,5,1.7,3,500,0,0.0030069351196289,False,0.0,0.0,0.0,0,0
633,633,MIIC,5,1.7,3,500,1,0.0012872219085693,False,1.0,0.2,0.3333333333333333,4,5
634,634,GHC,5,1.7,3,500,1,0.0092859268188476,False,1.0,0.6,0.7499999999999999,2,2
635,635,FCI,5,1.7,3,500,1,0.0006117820739746,False,1.0,0.2,0.3333333333333333,4,5
636,636,MIIC,5,1.7,3,500,2,0.0013740062713623,False,1.0,0.4,0.5714285714285715,3,5
637,637,GHC,5,1.7,3,500,2,0.009031057357788,False,1.0,0.4,0.5714285714285715,3,5
638,638,FCI,5,1.7,3,500,2,0.0007598400115966,False,1.0,0.4,0.5714285714285715,3,5
639,639,MIIC,5,1.7,3,500,3,0.0016169548034667,False,1.0,0.75,0.8571428571428571,1,3
640,640,GHC,5,1.7,3,500,3,0.0093450546264648,False,0.6666666666666666,0.5,0.5714285714285715,3,4
641,641,FCI,5,1.7,3,500,3,0.0012378692626953,False,0.0,0.0,0.0,0,0
642,642,MIIC,5,1.7,3,500,4,0.0016000270843505,False,1.0,0.6666666666666666,0.8,2,2
643,643,GHC,5,1.7,3,500,4,0.0104320049285888,False,1.0,0.6666666666666666,0.8,2,2
644,644,FCI,5,1.7,3,500,4,0.0023717880249023,False,0.0,0.0,0.0,0,0
645,645,MIIC,5,1.7,3,1000,0,0.0017778873443603,False,1.0,0.75,0.8571428571428571,1,1
646,646,GHC,5,1.7,3,1000,0,0.0102210044860839,False,1.0,0.75,0.8571428571428571,1,1
647,647,FCI,5,1.7,3,1000,0,0.0013420581817626,False,0.0,0.0,0.0,0,0
648,648,MIIC,5,1.7,3,1000,1,0.0020558834075927,False,1.0,1.0,1.0,0,0
649,649,GHC,5,1.7,3,1000,1,0.0111200809478759,False,1.0,1.0,1.0,0,0
650,650,FCI,5,1.7,3,1000,1,0.0046436786651611,False,0.0,0.0,0.0,0,0
651,651,MIIC,5,1.7,3,1000,2,0.0016560554504394,False,1.0,0.6,0.7499999999999999,2,4
652,652,GHC,5,1.7,3,1000,2,0.0102181434631347,False,1.0,0.8,0.888888888888889,1,3
653,653,FCI,5,1.7,3,1000,2,0.0017340183258056,False,0.0,0.0,0.0,0,0
654,654,MIIC,5,1.7,3,1000,3,0.0017271041870117,False,1.0,0.6,0.7499999999999999,2,4
655,655,GHC,5,1.7,3,1000,3,0.0103709697723388,False,1.0,0.8,0.888888888888889,1,1
656,656,FCI,5,1.7,3,1000,3,0.001410961151123,False,0.0,0.0,0.0,0,0
657,657,MIIC,5,1.7,3,1000,4,0.002227783203125,False,1.0,0.8571428571428571,0.923076923076923,1,7
658,658,GHC,5,1.7,3,1000,4,0.0103399753570556,False,1.0,0.7142857142857143,0.8333333333333333,2,3
659,659,FCI,5,1.7,3,1000,4,0.0048787593841552,False,0.0,0.0,0.0,0,0
660,660,MIIC,5,1.7,4,100,0,0.0012669563293457,False,0.0,0.0,0.0,6,6
661,661,GHC,5,1.7,4,100,0,0.0098500251770019,False,0.0,0.0,0.0,6,6
662,662,FCI,5,1.7,4,100,0,0.0005362033843994,False,0.0,0.0,0.0,6,6
663,663,MIIC,5,1.7,4,100,1,0.0011882781982421,False,1.0,0.1428571428571428,0.25,6,7
664,664,GHC,5,1.7,4,100,1,0.0102241039276123,False,1.0,0.1428571428571428,0.25,6,7
665,665,FCI,5,1.7,4,100,1,0.0007779598236083,False,1.0,0.2857142857142857,0.4444444444444445,5,7
666,666,MIIC,5,1.7,4,100,2,0.001176118850708,False,1.0,0.1666666666666666,0.2857142857142857,5,5
667,667,GHC,5,1.7,4,100,2,0.0096759796142578,False,1.0,0.1666666666666666,0.2857142857142857,5,5
668,668,FCI,5,1.7,4,100,2,0.001094102859497,False,0.0,0.0,0.0,0,0
669,669,MIIC,5,1.7,4,100,3,0.0014200210571289,False,1.0,0.2857142857142857,0.4444444444444445,5,7
670,670,GHC,5,1.7,4,100,3,0.0101170539855957,False,1.0,0.2857142857142857,0.4444444444444445,5,7
671,671,FCI,5,1.7,4,100,3,0.0014078617095947,False,0.0,0.0,0.0,0,0
672,672,MIIC,5,1.7,4,100,4,0.0014522075653076,False,1.0,0.2,0.3333333333333333,4,4
673,673,GHC,5,1.7,4,100,4,0.0087571144104003,False,1.0,0.2,0.3333333333333333,4,4
674,674,FCI,5,1.7,4,100,4,0.0018298625946044,False,0.0,0.0,0.0,0,0
675,675,MIIC,5,1.7,4,250,0,0.0016040802001953,False,1.0,0.5714285714285714,0.7272727272727273,3,4
676,676,GHC,5,1.7,4,250,0,0.0107882022857666,False,1.0,0.5714285714285714,0.7272727272727273,3,4
677,677,FCI,5,1.7,4,250,0,0.0022859573364257,False,0.0,0.0,0.0,0,0
678,678,MIIC,5,1.7,4,250,1,0.0014491081237792,False,1.0,0.4285714285714285,0.6,4,5
679,679,GHC,5,1.7,4,250,1,0.0097699165344238,False,1.0,0.4285714285714285,0.6,4,5
680,680,FCI,5,1.7,4,250,1,0.001816987991333,False,1.0,0.2857142857142857,0.4444444444444445,5,6
681,681,MIIC,5,1.7,4,250,2,0.001518964767456,False,1.0,0.5,0.6666666666666666,3,6
682,682,GHC,5,1.7,4,250,2,0.0092620849609375,False,1.0,0.5,0.6666666666666666,3,5
683,683,FCI,5,1.7,4,250,2,0.0014789104461669,False,0.0,0.0,0.0,0,0
684,684,MIIC,5,1.7,4,250,3,0.0014400482177734,False,1.0,0.2857142857142857,0.4444444444444445,5,5
685,685,GHC,5,1.7,4,250,3,0.0094420909881591,False,1.0,0.2857142857142857,0.4444444444444445,5,5
686,686,FCI,5,1.7,4,250,3,0.0014770030975341,False,0.0,0.0,0.0,0,0
687,687,MIIC,5,1.7,4,250,4,0.0013151168823242,False,1.0,0.2857142857142857,0.4444444444444445,5,5
688,688,GHC,5,1.7,4,250,4,0.0090270042419433,False,1.0,0.2857142857142857,0.4444444444444445,5,5
689,689,FCI,5,1.7,4,250,4,0.0027830600738525,False,0.0,0.0,0.0,0,0
690,690,MIIC,5,1.7,4,500,0,0.0016701221466064,False,1.0,1.0,1.0,0,0
691,691,GHC,5,1.7,4,500,0,0.0101199150085449,False,1.0,1.0,1.0,0,0
692,692,FCI,5,1.7,4,500,0,0.0022070407867431,False,0.0,0.0,0.0,0,0
693,693,MIIC,5,1.7,4,500,1,0.0015501976013183,False,1.0,0.4285714285714285,0.6,4,6
694,694,GHC,5,1.7,4,500,1,0.0092670917510986,False,1.0,0.4285714285714285,0.6,4,6
695,695,FCI,5,1.7,4,500,1,0.0019271373748779,False,0.0,0.0,0.0,0,0
696,696,MIIC,5,1.7,4,500,2,0.0017802715301513,False,1.0,0.8,0.888888888888889,1,2
697,697,GHC,5,1.7,4,500,2,0.0104150772094726,False,1.0,0.8,0.888888888888889,1,1
698,698,FCI,5,1.7,4,500,2,0.0018470287322998,False,0.0,0.0,0.0,0,0
699,699,MIIC,5,1.7,4,500,3,0.0012917518615722,False,1.0,0.2,0.3333333333333333,4,5
700,700,GHC,5,1.7,4,500,3,0.0084748268127441,False,1.0,0.2,0.3333333333333333,4,5
701,701,FCI,5,1.7,4,500,3,0.0017211437225341,False,0.0,0.0,0.0,0,0
702,702,MIIC,5,1.7,4,500,4,0.0015828609466552,False,1.0,0.6,0.7499999999999999,2,2
703,703,GHC,5,1.7,4,500,4,0.0093297958374023,False,1.0,0.6,0.7499999999999999,2,2
704,704,FCI,5,1.7,4,500,4,0.0012528896331787,False,0.0,0.0,0.0,0,0
705,705,MIIC,5,1.7,4,1000,0,0.0022029876708984,False,1.0,1.0,1.0,0,0
706,706,GHC,5,1.7,4,1000,0,0.0104067325592041,False,0.8,0.8,0.8000000000000002,2,6
707,707,FCI,5,1.7,4,1000,0,0.003274917602539,False,0.0,0.0,0.0,0,0
708,708,MIIC,5,1.7,4,1000,1,0.0022587776184082,False,1.0,1.0,1.0,0,3
709,709,GHC,5,1.7,4,1000,1,0.0105838775634765,False,1.0,0.8571428571428571,0.923076923076923,1,7
710,710,FCI,5,1.7,4,1000,1,0.005624771118164,False,0.0,0.0,0.0,0,0
711,711,MIIC,5,1.7,4,1000,2,0.0020956993103027,False,1.0,0.8,0.888888888888889,1,3
712,712,GHC,5,1.7,4,1000,2,0.0108931064605712,False,1.0,0.8,0.888888888888889,1,3
713,713,FCI,5,1.7,4,1000,2,0.0037760734558105,False,0.0,0.0,0.0,0,0
714,714,MIIC,5,1.7,4,1000,3,0.0019049644470214,False,1.0,0.6666666666666666,0.8,2,4
715,715,GHC,5,1.7,4,1000,3,0.0100290775299072,False,1.0,0.6666666666666666,0.8,2,4
716,716,FCI,5,1.7,4,1000,3,0.0029809474945068,False,0.0,0.0,0.0,0,0
717,717,MIIC,5,1.7,4,1000,4,0.0021960735321044,False,1.0,1.0,1.0,0,0
718,718,GHC,5,1.7,4,1000,4,0.0100600719451904,False,1.0,0.75,0.8571428571428571,1,1
719,719,FCI,5,1.7,4,1000,4,0.0021281242370605,False,0.0,0.0,0.0,0,0
720,720,MIIC,5,1.9,2,100,0,0.0018281936645507,False,1.0,0.4,0.5714285714285715,3,4
721,721,GHC,5,1.9,2,100,0,0.0097839832305908,False,1.0,0.4,0.5714285714285715,3,4
722,722,FCI,5,1.9,2,100,0,0.0012471675872802,False,1.0,0.4,0.5714285714285715,3,4
723,723,MIIC,5,1.9,2,100,1,0.0018229484558105,False,1.0,0.4285714285714285,0.6,4,7
724,724,GHC,5,1.9,2,100,1,0.0108828544616699,False,1.0,0.5714285714285714,0.7272727272727273,3,5
725,725,FCI,5,1.9,2,100,1,0.001147985458374,False,0.0,0.0,0.0,0,0
726,726,MIIC,5,1.9,2,100,2,0.0019361972808837,False,1.0,0.75,0.8571428571428571,1,3
727,727,GHC,5,1.9,2,100,2,0.0100719928741455,False,1.0,0.75,0.8571428571428571,1,3
728,728,FCI,5,1.9,2,100,2,0.0017280578613281,False,1.0,0.75,0.8571428571428571,1,3
729,729,MIIC,5,1.9,2,100,3,0.0012068748474121,False,1.0,0.1666666666666666,0.2857142857142857,5,5
730,730,GHC,5,1.9,2,100,3,0.0095539093017578,False,1.0,0.1666666666666666,0.2857142857142857,5,5
731,731,FCI,5,1.9,2,100,3,0.000666856765747,False,1.0,0.1666666666666666,0.2857142857142857,5,5
732,732,MIIC,5,1.9,2,100,4,0.0018641948699951,False,0.75,0.5,0.6,4,6
733,733,GHC,5,1.9,2,100,4,0.0104179382324218,False,1.0,0.5,0.6666666666666666,3,6
734,734,FCI,5,1.9,2,100,4,0.0020856857299804,False,0.0,0.0,0.0,0,0
735,735,MIIC,5,1.9,2,250,0,0.001688003540039,False,1.0,0.5,0.6666666666666666,3,5
736,736,GHC,5,1.9,2,250,0,0.0093262195587158,False,0.6666666666666666,0.3333333333333333,0.4444444444444444,5,6
737,737,FCI,5,1.9,2,250,0,0.0010271072387695,False,1.0,0.3333333333333333,0.5,4,5
738,738,MIIC,5,1.9,2,250,1,0.0020248889923095,False,1.0,1.0,1.0,0,0
739,739,GHC,5,1.9,2,250,1,0.0098509788513183,False,1.0,1.0,1.0,0,0
740,740,FCI,5,1.9,2,250,1,0.0050060749053955,False,0.0,0.0,0.0,0,0
741,741,MIIC,5,1.9,2,250,2,0.0015060901641845,False,1.0,0.5,0.6666666666666666,3,3
742,742,GHC,5,1.9,2,250,2,0.0092279911041259,False,1.0,0.5,0.6666666666666666,3,3
743,743,FCI,5,1.9,2,250,2,0.0017371177673339,False,0.0,0.0,0.0,0,0
744,744,MIIC,5,1.9,2,250,3,0.0016701221466064,False,1.0,0.5,0.6666666666666666,4,4
745,745,GHC,5,1.9,2,250,3,0.0109450817108154,False,1.0,0.625,0.7692307692307693,3,7
746,746,FCI,5,1.9,2,250,3,0.001270055770874,False,0.0,0.0,0.0,0,0
747,747,MIIC,5,1.9,2,250,4,0.001688003540039,False,1.0,0.4285714285714285,0.6,4,6
748,748,GHC,5,1.9,2,250,4,0.0106358528137207,False,1.0,0.7142857142857143,0.8333333333333333,2,3
749,749,FCI,5,1.9,2,250,4,0.0027570724487304,False,0.0,0.0,0.0,0,0
750,750,MIIC,5,1.9,2,500,0,0.0015468597412109,False,1.0,0.5,0.6666666666666666,2,3
751,751,GHC,5,1.9,2,500,0,0.0101399421691894,False,0.5,0.5,0.5,4,5
752,752,FCI,5,1.9,2,500,0,0.0010740756988525,False,1.0,0.5,0.6666666666666666,2,3
753,753,MIIC,5,1.9,2,500,1,0.0018861293792724,False,1.0,0.8,0.888888888888889,1,2
754,754,GHC,5,1.9,2,500,1,0.0098228454589843,False,1.0,0.8,0.888888888888889,1,2
755,755,FCI,5,1.9,2,500,1,0.0019679069519042,False,0.0,0.0,0.0,0,0
756,756,MIIC,5,1.9,2,500,2,0.0018861293792724,False,1.0,0.4285714285714285,0.6,4,6
757,757,GHC,5,1.9,2,500,2,0.0093669891357421,False,1.0,0.4285714285714285,0.6,4,7
758,758,FCI,5,1.9,2,500,2,0.001962661743164,False,0.0,0.0,0.0,0,0
759,759,MIIC,5,1.9,2,500,3,0.0019190311431884,False,1.0,0.7142857142857143,0.8333333333333333,2,2
760,760,GHC,5,1.9,2,500,3,0.0101501941680908,False,1.0,0.5714285714285714,0.7272727272727273,3,3
761,761,FCI,5,1.9,2,500,3,0.0039501190185546,False,0.0,0.0,0.0,0,0
762,762,MIIC,5,1.9,2,500,4,0.0017268657684326,False,1.0,0.8,0.888888888888889,1,1
763,763,GHC,5,1.9,2,500,4,0.0101392269134521,False,1.0,0.8,0.888888888888889,1,3
764,764,FCI,5,1.9,2,500,4,0.00230073928833,False,0.0,0.0,0.0,0,0
765,765,MIIC,5,1.9,2,1000,0,0.0019872188568115,False,1.0,1.0,1.0,0,0
766,766,GHC,5,1.9,2,1000,0,0.0111758708953857,False,0.8,1.0,0.888888888888889,1,4
767,767,FCI,5,1.9,2,1000,0,0.0027148723602294,False,0.0,0.0,0.0,0,0
768,768,MIIC,5,1.9,2,1000,1,0.0016682147979736,False,1.0,0.6,0.7499999999999999,2,3
769,769,GHC,5,1.9,2,1000,1,0.0098810195922851,False,1.0,0.8,0.888888888888889,1,1
770,770,FCI,5,1.9,2,1000,1,0.0010459423065185,False,1.0,0.6,0.7499999999999999,2,3
771,771,MIIC,5,1.9,2,1000,2,0.0026850700378417,False,1.0,0.8571428571428571,0.923076923076923,1,1
772,772,GHC,5,1.9,2,1000,2,0.010970115661621,False,1.0,0.8571428571428571,0.923076923076923,1,1
773,773,FCI,5,1.9,2,1000,2,0.0052769184112548,False,0.0,0.0,0.0,0,0
774,774,MIIC,5,1.9,2,1000,3,0.0020399093627929,False,1.0,0.8333333333333334,0.9090909090909092,1,4
775,775,GHC,5,1.9,2,1000,3,0.0106549263000488,False,1.0,0.8333333333333334,0.9090909090909092,1,6
776,776,FCI,5,1.9,2,1000,3,0.0041759014129638,False,0.0,0.0,0.0,0,0
777,777,MIIC,5,1.9,2,1000,4,0.002126932144165,False,1.0,0.7142857142857143,0.8333333333333333,2,2
778,778,GHC,5,1.9,2,1000,4,0.0109720230102539,False,1.0,0.7142857142857143,0.8333333333333333,2,2
779,779,FCI,5,1.9,2,1000,4,0.004457950592041,False,0.0,0.0,0.0,0,0
780,780,MIIC,5,1.9,3,100,0,0.0014600753784179,False,1.0,0.3333333333333333,0.5,4,6
781,781,GHC,5,1.9,3,100,0,0.0099639892578125,False,1.0,0.3333333333333333,0.5,4,6
782,782,FCI,5,1.9,3,100,0,0.0007967948913574,False,1.0,0.1666666666666666,0.2857142857142857,5,6
783,783,MIIC,5,1.9,3,100,1,0.0013031959533691,False,0.0,0.0,0.0,5,5
784,784,GHC,5,1.9,3,100,1,0.0088798999786376,False,0.0,0.0,0.0,5,5
785,785,FCI,5,1.9,3,100,1,0.0007541179656982,False,1.0,0.2,0.3333333333333333,4,4
786,786,MIIC,5,1.9,3,100,2,0.0012919902801513,False,0.5,0.2,0.2857142857142857,5,6
787,787,GHC,5,1.9,3,100,2,0.0099670886993408,False,0.0,0.0,0.0,6,6
788,788,FCI,5,1.9,3,100,2,0.0009040832519531,False,0.5,0.2,0.2857142857142857,5,6
789,789,MIIC,5,1.9,3,100,3,0.0013811588287353,False,1.0,0.3333333333333333,0.5,4,6
790,790,GHC,5,1.9,3,100,3,0.0102152824401855,False,1.0,0.5,0.6666666666666666,3,4
791,791,FCI,5,1.9,3,100,3,0.0012311935424804,False,0.0,0.0,0.0,0,0
792,792,MIIC,5,1.9,3,100,4,0.0013608932495117,False,1.0,0.3333333333333333,0.5,4,4
793,793,GHC,5,1.9,3,100,4,0.0102999210357666,False,1.0,0.3333333333333333,0.5,4,4
794,794,FCI,5,1.9,3,100,4,0.0008351802825927,False,1.0,0.3333333333333333,0.5,4,4
795,795,MIIC,5,1.9,3,250,0,0.0015809535980224,False,1.0,0.6666666666666666,0.8,2,2
796,796,GHC,5,1.9,3,250,0,0.0096170902252197,False,1.0,0.5,0.6666666666666666,3,3
797,797,FCI,5,1.9,3,250,0,0.0019629001617431,False,0.0,0.0,0.0,0,0
798,798,MIIC,5,1.9,3,250,1,0.0016341209411621,False,1.0,0.6666666666666666,0.8,2,2
799,799,GHC,5,1.9,3,250,1,0.0094139575958251,False,1.0,0.5,0.6666666666666666,3,4
800,800,FCI,5,1.9,3,250,1,0.0019490718841552,False,0.0,0.0,0.0,0,0
801,801,MIIC,5,1.9,3,250,2,0.0013301372528076,False,1.0,0.2857142857142857,0.4444444444444445,5,5
802,802,GHC,5,1.9,3,250,2,0.0089631080627441,False,1.0,0.2857142857142857,0.4444444444444445,5,5
803,803,FCI,5,1.9,3,250,2,0.002094030380249,False,0.0,0.0,0.0,0,0
804,804,MIIC,5,1.9,3,250,3,0.0012998580932617,False,1.0,0.5,0.6666666666666666,2,2
805,805,GHC,5,1.9,3,250,3,0.0088789463043212,False,1.0,0.5,0.6666666666666666,2,2
806,806,FCI,5,1.9,3,250,3,0.0007321834564208,False,1.0,0.5,0.6666666666666666,2,2
807,807,MIIC,5,1.9,3,250,4,0.0014190673828125,False,1.0,0.5,0.6666666666666666,3,5
808,808,GHC,5,1.9,3,250,4,0.0093560218811035,False,1.0,0.5,0.6666666666666666,3,5
809,809,FCI,5,1.9,3,250,4,0.0009729862213134,False,0.0,0.0,0.0,0,0
810,810,MIIC,5,1.9,3,500,0,0.0013408660888671,False,1.0,0.2,0.3333333333333333,4,4
811,811,GHC,5,1.9,3,500,0,0.0095500946044921,False,1.0,0.2,0.3333333333333333,4,4
812,812,FCI,5,1.9,3,500,0,0.00095796585083,False,1.0,0.4,0.5714285714285715,3,4
813,813,MIIC,5,1.9,3,500,1,0.0020232200622558,False,1.0,0.7142857142857143,0.8333333333333333,2,2
814,814,GHC,5,1.9,3,500,1,0.0111627578735351,False,1.0,0.7142857142857143,0.8333333333333333,2,2
815,815,FCI,5,1.9,3,500,1,0.0032980442047119,False,0.0,0.0,0.0,0,0
816,816,MIIC,5,1.9,3,500,2,0.0019557476043701,False,1.0,0.8571428571428571,0.923076923076923,1,1
817,817,GHC,5,1.9,3,500,2,0.0109212398529052,False,1.0,0.8571428571428571,0.923076923076923,1,1
818,818,FCI,5,1.9,3,500,2,0.0023918151855468,False,0.0,0.0,0.0,0,0
819,819,MIIC,5,1.9,3,500,3,0.0016310214996337,False,1.0,0.8,0.888888888888889,1,3
820,820,GHC,5,1.9,3,500,3,0.0092940330505371,False,1.0,0.6,0.7499999999999999,2,3
821,821,FCI,5,1.9,3,500,3,0.002187967300415,False,0.0,0.0,0.0,0,0
822,822,MIIC,5,1.9,3,500,4,0.0018870830535888,False,1.0,0.8333333333333334,0.9090909090909092,1,5
823,823,GHC,5,1.9,3,500,4,0.0093839168548583,False,1.0,0.5,0.6666666666666666,3,4
824,824,FCI,5,1.9,3,500,4,0.0029029846191406,False,0.0,0.0,0.0,0,0
825,825,MIIC,5,1.9,3,1000,0,0.0016100406646728,False,1.0,0.75,0.8571428571428571,1,2
826,826,GHC,5,1.9,3,1000,0,0.0094540119171142,False,1.0,0.75,0.8571428571428571,1,2
827,827,FCI,5,1.9,3,1000,0,0.0011680126190185,False,0.0,0.0,0.0,0,0
828,828,MIIC,5,1.9,3,1000,1,0.0019562244415283,False,1.0,0.8333333333333334,0.9090909090909092,1,1
829,829,GHC,5,1.9,3,1000,1,0.0101971626281738,False,1.0,0.8333333333333334,0.9090909090909092,1,1
830,830,FCI,5,1.9,3,1000,1,0.0034658908843994,False,0.0,0.0,0.0,0,0
831,831,MIIC,5,1.9,3,1000,2,0.0018308162689208,False,1.0,0.6666666666666666,0.8,2,4
832,832,GHC,5,1.9,3,1000,2,0.010571002960205,False,1.0,0.6666666666666666,0.8,2,4
833,833,FCI,5,1.9,3,1000,2,0.0040969848632812,False,0.0,0.0,0.0,0,0
834,834,MIIC,5,1.9,3,1000,3,0.0022578239440917,False,1.0,1.0,1.0,0,0
835,835,GHC,5,1.9,3,1000,3,0.0111169815063476,False,1.0,0.8571428571428571,0.923076923076923,1,6
836,836,FCI,5,1.9,3,1000,3,0.0038409233093261,False,0.0,0.0,0.0,0,0
837,837,MIIC,5,1.9,3,1000,4,0.0017070770263671,False,1.0,0.6,0.7499999999999999,2,2
838,838,GHC,5,1.9,3,1000,4,0.0095739364624023,False,1.0,0.8,0.888888888888889,1,5
839,839,FCI,5,1.9,3,1000,4,0.0034828186035156,False,0.0,0.0,0.0,0,0
840,840,MIIC,5,1.9,4,100,0,0.0018787384033203,False,1.0,0.1666666666666666,0.2857142857142857,5,5
841,841,GHC,5,1.9,4,100,0,0.0096592903137207,False,1.0,0.1666666666666666,0.2857142857142857,5,5
842,842,FCI,5,1.9,4,100,0,0.0017869472503662,False,0.0,0.0,0.0,0,0
843,843,MIIC,5,1.9,4,100,1,0.0013988018035888,False,1.0,0.5,0.6666666666666666,2,2
844,844,GHC,5,1.9,4,100,1,0.0099830627441406,False,1.0,0.5,0.6666666666666666,2,2
845,845,FCI,5,1.9,4,100,1,0.0009489059448242,False,1.0,0.25,0.4,3,3
846,846,MIIC,5,1.9,4,100,2,0.0014169216156005,False,1.0,0.25,0.4,6,7
847,847,GHC,5,1.9,4,100,2,0.0100481510162353,False,1.0,0.25,0.4,6,7
848,848,FCI,5,1.9,4,100,2,0.0010378360748291,False,0.0,0.0,0.0,0,0
849,849,MIIC,5,1.9,4,100,3,0.0013651847839355,False,1.0,0.2,0.3333333333333333,4,4
850,850,GHC,5,1.9,4,100,3,0.0097568035125732,False,1.0,0.2,0.3333333333333333,4,4
851,851,FCI,5,1.9,4,100,3,0.0010170936584472,False,1.0,0.4,0.5714285714285715,3,4
852,852,MIIC,5,1.9,4,100,4,0.001321792602539,False,0.5,0.125,0.2,8,8
853,853,GHC,5,1.9,4,100,4,0.0096621513366699,False,1.0,0.125,0.2222222222222222,7,7
854,854,FCI,5,1.9,4,100,4,0.001255989074707,False,0.0,0.0,0.0,0,0
855,855,MIIC,5,1.9,4,250,0,0.0015399456024169,False,1.0,0.2,0.3333333333333333,4,4
856,856,GHC,5,1.9,4,250,0,0.0085487365722656,False,1.0,0.2,0.3333333333333333,4,4
857,857,FCI,5,1.9,4,250,0,0.0009129047393798,False,1.0,0.2,0.3333333333333333,4,4
858,858,MIIC,5,1.9,4,250,1,0.0015931129455566,False,1.0,0.5,0.6666666666666666,2,4
859,859,GHC,5,1.9,4,250,1,0.0090620517730712,False,1.0,0.5,0.6666666666666666,2,4
860,860,FCI,5,1.9,4,250,1,0.001753807067871,False,0.0,0.0,0.0,0,0
861,861,MIIC,5,1.9,4,250,2,0.0016288757324218,False,1.0,0.75,0.8571428571428571,1,2
862,862,GHC,5,1.9,4,250,2,0.0097200870513916,False,1.0,0.75,0.8571428571428571,1,2
863,863,FCI,5,1.9,4,250,2,0.0012707710266113,False,1.0,0.5,0.6666666666666666,2,2
864,864,MIIC,5,1.9,4,250,3,0.0014820098876953,False,1.0,0.75,0.8571428571428571,1,2
865,865,GHC,5,1.9,4,250,3,0.0089137554168701,False,1.0,0.5,0.6666666666666666,2,3
866,866,FCI,5,1.9,4,250,3,0.00164794921875,False,0.0,0.0,0.0,0,0
867,867,MIIC,5,1.9,4,250,4,0.0014958381652832,False,1.0,0.4285714285714285,0.6,4,6
868,868,GHC,5,1.9,4,250,4,0.0109181404113769,False,1.0,0.7142857142857143,0.8333333333333333,2,4
869,869,FCI,5,1.9,4,250,4,0.0023128986358642,False,0.0,0.0,0.0,0,0
870,870,MIIC,5,1.9,4,500,0,0.0019547939300537,False,1.0,1.0,1.0,0,0
871,871,GHC,5,1.9,4,500,0,0.0098371505737304,False,1.0,0.6,0.7499999999999999,2,2
872,872,FCI,5,1.9,4,500,0,0.0027110576629638,False,0.0,0.0,0.0,0,0
873,873,MIIC,5,1.9,4,500,1,0.001688003540039,False,1.0,1.0,1.0,0,0
874,874,GHC,5,1.9,4,500,1,0.0097920894622802,False,1.0,1.0,1.0,0,0
875,875,FCI,5,1.9,4,500,1,0.0019729137420654,False,0.0,0.0,0.0,0,0
876,876,MIIC,5,1.9,4,500,2,0.001755952835083,False,1.0,0.5,0.6666666666666666,3,5
877,877,GHC,5,1.9,4,500,2,0.0108668804168701,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,4
878,878,FCI,5,1.9,4,500,2,0.0014848709106445,False,1.0,0.5,0.6666666666666666,3,5
879,879,MIIC,5,1.9,4,500,3,0.0013720989227294,False,1.0,0.2,0.3333333333333333,4,5
880,880,GHC,5,1.9,4,500,3,0.0081110000610351,False,0.0,0.0,0.0,5,5
881,881,FCI,5,1.9,4,500,3,0.0008661746978759,False,1.0,0.4,0.5714285714285715,3,4
882,882,MIIC,5,1.9,4,500,4,0.0015549659729003,False,1.0,0.6,0.7499999999999999,2,4
883,883,GHC,5,1.9,4,500,4,0.008491039276123,False,1.0,0.2,0.3333333333333333,4,4
884,884,FCI,5,1.9,4,500,4,0.0013930797576904,False,0.0,0.0,0.0,0,0
885,885,MIIC,5,1.9,4,1000,0,0.0020649433135986,False,1.0,0.8,0.888888888888889,1,2
886,886,GHC,5,1.9,4,1000,0,0.0098030567169189,False,1.0,0.8,0.888888888888889,1,2
